F02336,Exam,Thailand,F
F02337,Exam,Thailand,F
F02338,Exam,Indonesia,F
F02339,Exam,Indonesia,F
F02340,Exam,Indonesia,F
F02341,Exam,Thailand,M
F02342,Exam,Japan,M
F02343,Exam,Thailand,F
F02344,Exam,Thailand,M
F02345,Exam,Myanmar,M
F02346,Exam,Panama,M
F02347,Exam,Indonesia,M
F02348,Exam,Indonesia,F
F02349,Exam,Indonesia,F
F02350,Exam,Indonesia,F
F02351,Exam,Laos,F
F02352,Exam,Indonesia,M
F02353,Exam,Laos,F
F02354,Exam,Laos,F
F02355,Exam,South Korea,M
F02356,Exam,Indonesia,M
F02357,Exam,Indonesia,F
F02358,Exam,Myanmar,M
F02359,Exam,Indonesia,F
F02360,Exam,Indonesia,M
F02361,Exam,Thailand,F
F02362,Exam,South Korea,F
F02363,Exam,Indonesia,F
F02364,Exam,Thailand,F
F02365,Exam,Thailand,F
F02366,Exam,Indonesia,F
F02367,Exam,Japan,M
F02368,Exam,Indonesia,M
F02369,Exam,Japan,M
F02370,Exam,Madagascar,M
F02371,Exam,Sweden,F
F02372,Exam,Vietnam,F
F02373,Exam,Indonesia,M
F02374,Exam,Indonesia,F
F02375,Exam,Turkey,M
F02376,Exam,Panama,F
F02377,Exam,Panama,F
F02378,Exam,Indonesia,M
F02379,Exam,Indonesia,M
F02380,Exam,Myanmar,M
F02381,Exam,Indonesia,M
F02382,Exam,South Africa,F
F02383,Exam,South Korea,M
F02384,Exam,Cambodia,F
F02385,Exam,Indonesia,F
F02386,Exam,Panama,F
F02387,Exam,Panama,M
F02388,Exam,Indonesia,M
F02389,Exam,Indonesia,F
F02390,Exam,Indonesia,F
F02391,Exam,South Korea,F
F02392,Exam,South Korea,F
F02393,Exam,South Korea,F
F02394,Exam,South Korea,F
F02395,Exam,South Korea,F
F02396,Exam,Indonesia,F
F02397,Exam,Panama,M
F02398,Exam,South Korea,F
F02399,Exam,South Korea,F
F02400,Exam,Myanmar,M
F02401,Exam,Thailand,M
F02402,Exam,South Korea,F
F02403,Exam,South Korea,F
F02404,Exam,Thailand,M
F02405,Exam,Indonesia,F
F02406,Exam,Indonesia,F
F02407,Exam,Laos,M
F02408,Exam,Indonesia,F
F02409,Exam,Indonesia,F
F02410,Exam,Indonesia,F
F02411,Exam,NA,M
F02412,Exam,France,F
F02413,Exam,Turkey,M
F02414,Exam,South Korea,M
F02415,Exam,Indonesia,F
F02416,Exam,Indonesia,F
F02417,Exam,South Korea,M
F02418,Exam,Thailand,F
F02419,Exam,Thailand,F
F02420,Exam,Indonesia,F
F02421,Exam,Indonesia,F
F02422,Exam,Indonesia,M
F02423,Exam,Indonesia,F
F02424,Exam,Indonesia,F
F02425,Exam,New Zealand,M
F02426,Exam,Indonesia,F
F02427,Homework,Turkey,M
F02428,Homework,Indonesia,F
F02429,Homework,Indonesia,F
F02430,Homework,Indonesia,F
F02431,Homework,Thailand,M
F02432,Homework,Indonesia,M
F02433,Homework,Indonesia,F
F02434,Homework,South Korea,F
F02435,Homework,Indonesia,F
F02436,Homework,Indonesia,M
F02437,Homework,Turkey,M
F02438,Homework,Germany,M
F02439,Homework,Indonesia,M
F02440,Homework,Japan,M
F02441,Homework,Indonesia,F
F02442,Homework,Indonesia,F
F02443,Homework,Indonesia,F
F02444,Homework,Indonesia,NA
F02445,Homework,Indonesia,F
F02446,Homework,Indonesia,M
F02447,Homework,Indonesia,F
F02448,Homework,NA,NA
F02449,Homework,NA,NA
F02450,Homework,NA,NA
F02451,Homework,NA,NA
F02452,Homework,NA,NA
F02453,Homework,NA,NA
F02454,Homework,NA,NA
F02455,Homework,NA,NA
F02456,Homework,NA,NA
F02457,Homework,South Korea,NA
F02458,Homework,South Korea,F
F02459,Homework,Panama,NA
F02460,Homework,Indonesia,F
F02461,Homework,Indonesia,F
F02462,Homework,USA,M
F02463,Homework,Thailand,F
F02464,Homework,Indonesia,M
F02465,Homework,Panama,M
F02466,Homework,South Korea,F
F02467,Homework,Indonesia,F
F02468,Homework,Indonesia,M
F02469,Homework,Japan,F
F02470,Homework,Panama,F
F02471,Homework,Indonesia,M
F02472,Homework,Indonesia,F
F02473,Homework,Thailand,M
F02474,Homework,Myanmar,M
F02475,Homework,South Korea,F
F02476,Homework,Indonesia,M
F02477,Homework,South Korea,NA
F02478,Homework,South Korea,M
F02479,Homework,Indonesia,M
F02480,Homework,Yemen,M
F02481,Homework,Myanmar,F
F02482,Homework,Vietnam,F
F02483,Homework,Indonesia,F
F02484,Homework,Indonesia,M
F02485,Homework,Indonesia,M
F02486,Homework,Thailand,F
F02487,Homework,NA,F
F02488,Exam,Madagascar,M
F02489,Exam,Vietnam,M
F02490,Exam,Thailand,M
F02491,Exam,Indonesia,M
F02492,Exam,Indonesia,M
F02493,Exam,Indonesia,M
F02494,Exam,USA,M
F02495,Exam,Indonesia,F
F02496,Exam,Indonesia,F
F02497,Exam,Panama,M
F02498,Exam,Indonesia,F
F02499,Exam,Indonesia,M
F02500,Exam,Indonesia,M
F02501,Exam,Indonesia,M
F02502,Exam,Indonesia,M
F02503,Exam,Thailand,F
F02504,Exam,Thailand,M
F02505,Exam,Indonesia,F
F02506,Exam,Thailand,M
F02507,Exam,Mongolia,F
F02508,Exam,Japan,F
F02509,Exam,Indonesia,M
F02510,Exam,South Korea,M
F02511,Exam,South Korea,F
F02512,Exam,South Korea,F
F02513,Exam,South Korea,F
F02514,Exam,Myanmar,M
F02515,Exam,Panama,M
F02516,Exam,Japan,F
F02517,Exam,South Korea,M
F02518,Exam,Indonesia,M
F02519,Exam,France,F
F02520,Exam,Sweden,F
F02521,Exam,Indonesia,M
F02522,Exam,Indonesia,F
F02523,Exam,Indonesia,M
F02524,Exam,South Korea,M
F02525,Exam,Japan,F
F02526,Exam,Japan,M
F02527,Exam,Philippines,M
F02528,Exam,Japan,F
F02529,Exam,Ecuador,M
F02530,Exam,Indonesia,F
F02531,Exam,Thailand,F
F02532,Exam,Indonesia,F
F02533,Exam,France,M
F02534,Exam,Indonesia,M
F02535,Exam,Indonesia,M
F02536,Exam,Indonesia,F
F02537,Exam,Thailand,F
F02538,Exam,Panama,F
F02539,Exam,Indonesia,M
F02540,Exam,South Korea,F
F02541,Exam,Thailand,F
F02542,Exam,Indonesia,F
F02543,Exam,Indonesia,M
F02544,Exam,Thailand,F
F02545,Exam,Indonesia,F
F02546,Exam,Indonesia,F
F02547,Exam,Japan,M
F02548,Exam,Indonesia,F
F02549,Exam,Indonesia,M
F02550,Exam,Thailand,F
F02551,Exam,Indonesia,F
F02552,Exam,South Korea,F
F02553,Exam,Indonesia,F
F02554,Exam,North Korea,M
F02555,Exam,Indonesia,M
F02556,Exam,Indonesia,M
F02557,Exam,Myanmar,M
F02558,Exam,Japan,F
F02559,Exam,Cambodia,F
F02560,Exam,Indonesia,F
F02561,Exam,Vietnam,M
F02562,Exam,Indonesia,F
F02563,Exam,Indonesia,F
F02564,Exam,Indonesia,F
F02565,Exam,Indonesia,M
F02566,Exam,Indonesia,F
F02567,Exam,South Korea,F
F02568,Exam,North Korea,M
F02569,Exam,NA,NA
F02570,Exam,NA,NA
F02571,Exam,Indonesia,NA
F02572,Exam,Myanmar,M
F02573,Exam,Japan,F
F02574,Exam,Cambodia,F
F02575,Exam,Indonesia,F
F02576,Exam,Thailand,M
F02577,Exam,Japan,NA
F02578,Exam,Thailand,NA
F02579,Exam,Indonesia,NA
F02580,Exam,Panama,NA
F02581,Exam,South Korea,NA
F02582,Exam,Indonesia,NA
F02583,Exam,South Korea,NA
F02584,Exam,Indonesia,F
F02585,Exam,Indonesia,F
F02586,Exam,Thailand,NA
F02587,Exam,Turkey,NA
F02588,Exam,Indonesia,NA
F02589,Exam,Indonesia,F
F02590,Exam,Thailand,F
F02591,Exam,Turkey,NA
F02592,Exam,Indonesia,F
F02593,Exam,South Korea,NA
F02594,Exam,Japan,NA
F02595,Exam,Indonesia,NA
F02596,Exam,Thailand,NA
F02597,Exam,Thailand,NA
F02598,Exam,South Korea,NA
F02599,Exam,Indonesia,F
F02600,Exam,Indonesia,NA
F02601,Exam,Japan,NA
F02602,Exam,Nigeria,F
F02603,Exam,South Korea,M
F02604,Exam,Indonesia,F
F02605,Exam,Indonesia,M
F02606,Exam,Indonesia,F
F02607,Exam,Peru,F
F02608,Exam,North Korea,F
F02609,Exam,Indonesia,M
F02610,Exam,Mauritius,M
F02611,Exam,Indonesia,F
F02612,Exam,Panama,M
F02613,Exam,Panama,M
F02614,Exam,Indonesia,F
F02615,Exam,Colombia,F
F02616,Exam,Indonesia,F
F02617,Exam,Indonesia,F
F02618,Exam,Indonesia,M
F02619,Exam,Cambodia,M
F02620,Exam,Vietnam,NA
F02621,Exam,Vietnam,NA
F02622,Exam,Indonesia,F
F02623,Exam,Indonesia,F
F02624,Exam,Indonesia,M
F02625,Exam,Madagascar,M
F02626,Exam,Australia,M
F02627,Exam,Japan,F
F02628,Exam,Peru,M
F02629,Exam,Italy,M
F02630,Exam,Vietnam,F
F02631,Exam,Venezuela,F
F02632,Exam,Venezuela,M
F02633,Exam,South Korea,M
F02634,Exam,Indonesia,M
F02635,Exam,Indonesia,M
F02636,Exam,South Korea,F
F02637,Exam,Indonesia,F
F02638,Exam,Indonesia,M
F02639,Exam,Indonesia,F
F02640,Exam,Indonesia,M
F02641,Exam,Thailand,F
F02642,Exam,Indonesia,F
F02643,Exam,Indonesia,F
F02644,Exam,Indonesia,F
F02645,Exam,Indonesia,F
F02646,Exam,Philippines,F
F02647,Exam,Indonesia,F
F02648,Exam,Indonesia,F
F02649,Exam,Indonesia,NA
F02650,Exam,Indonesia,M
F02651,Exam,Indonesia,F
F02652,Exam,Indonesia,M
F02653,Exam,Indonesia,NA
F02654,Exam,Indonesia,F
F02655,Exam,Indonesia,F
F02656,Exam,Indonesia,F
F02657,Exam,Indonesia,F
F02658,Exam,Indonesia,F
F02659,Exam,Thailand,M
F02660,Exam,Indonesia,M
F02661,Exam,Indonesia,F
F02662,Exam,Indonesia,F
F02663,Exam,Thailand,M
F02664,Exam,Indonesia,F
F02665,Exam,Peru,F
F02666,Exam,France,M
F02667,Exam,NA,M
F02668,Exam,Vietnam,F
F02669,Exam,Germany,M
F02670,Exam,Vietnam,F
F02671,Exam,Indonesia,F
F02672,Exam,Indonesia,M
F02673,Exam,Indonesia,M
F02674,Exam,South Korea,NA
F02675,Exam,Indonesia,F
F02676,Exam,South Korea,NA
F02677,Exam,Thailand,NA
F02678,Exam,Thailand,NA
F02679,Exam,Indonesia,NA
F02680,Exam,Thailand,NA
F02681,Exam,Mongolia,NA
F02682,Exam,Japan,NA
F02683,Exam,South Korea,NA
F02684,Exam,South Korea,NA
F02685,Exam,South Korea,NA
F02686,Exam,South Korea,NA
F02687,Exam,Indonesia,NA
F02688,Exam,South Korea,NA
F02689,Exam,NA,NA
F02690,Exam,Myanmar,NA
F02691,Exam,Panama,NA
F02692,Exam,Japan,NA
F02693,Exam,South Korea,NA
F02694,Exam,South Korea,NA
F02695,Exam,Indonesia,NA
F02696,Exam,Indonesia,NA
F02697,Exam,Thailand,NA
F02698,Exam,Japan,NA
F02699,Exam,Panama,NA
F02700,Exam,Thailand,NA
F02701,Exam,South Korea,NA
F02702,Exam,Indonesia,NA
F02703,Exam,Indonesia,NA
F02704,Exam,Indonesia,NA
F02705,Exam,Peru,NA
F02706,Exam,North Korea,NA
F02707,Exam,Panama,M
F02708,Exam,Indonesia,NA
F02709,Exam,Mauritius,NA
F02710,Exam,Indonesia,NA
F02711,Exam,Panama,NA
F02712,Exam,Indonesia,NA
F02713,Exam,Colombia,NA
F02714,Exam,Indonesia,NA
F02715,Exam,Indonesia,NA
F02716,Exam,Indonesia,NA
F02717,Exam,Cambodia,NA
F02718,Exam,Vietnam,NA
F02719,Exam,Vietnam,NA
F02720,Exam,Indonesia,F
F02721,Exam,Indonesia,F
F02722,Exam,Japan,F
F02723,Exam,Japan,F
F02724,Exam,Indonesia,F
F02725,Exam,Indonesia,F
F02726,Exam,Madagascar,F
F02727,Exam,Madagascar,F
F02728,Exam,Indonesia,F
F02729,Exam,Indonesia,F
F02730,Exam,Indonesia,F
F02731,Exam,Indonesia,F
F02732,Exam,Laos,F
F02733,Exam,Laos,F
F02734,Exam,Laos,F
F02735,Exam,Laos,F
F02736,Exam,Peru,F
F02737,Exam,Peru,F
F02738,Exam,Indonesia,F
F02739,Exam,Indonesia,F
F02740,Exam,Peru,M
F02741,Exam,Peru,M
F02742,Exam,Japan,F
F02743,Exam,Japan,F
F02744,Exam,Vietnam,F
F02745,Exam,Panama,F
F02746,Exam,Panama,F
F02747,Exam,Indonesia,F
F02748,Exam,Indonesia,F
F02749,Exam,Turkey,F
F02750,Exam,Turkey,F
F02751,Exam,Indonesia,F
F02752,Exam,Indonesia,F
F02753,Exam,Sweden,F
F02754,Exam,Sweden,F
F02755,Exam,Indonesia,F
F02756,Exam,Indonesia,F
F02757,Exam,Indonesia,F
F02758,Exam,Indonesia,F
F02759,Exam,Indonesia,F
F02760,Exam,Indonesia,F
F02761,Exam,Vietnam,F
F02762,Exam,Vietnam,F
F02763,Exam,Indonesia,F
F02764,Exam,Indonesia,F
F02765,Exam,Madagascar,F
F02766,Exam,Indonesia,F
F02767,Exam,Indonesia,F
F02768,Exam,South Korea,F
F02769,Exam,South Korea,F
F02770,Exam,Indonesia,F
F02771,Exam,Indonesia,F
F02772,Exam,South Korea,F
F02773,Exam,South Korea,F
F02774,Exam,Indonesia,F
F02775,Exam,Indonesia,F
F02776,Exam,Indonesia,F
F02777,Exam,Japan,F
F02778,Exam,Japan,F
F02779,Exam,Indonesia,F
F02780,Exam,South Korea,F
F02781,Exam,South Korea,F
F02782,Exam,Indonesia,F
F02783,Exam,Indonesia,F
F02784,Exam,Thailand,F
F02785,Exam,Thailand,F
F02786,Exam,Indonesia,F
F02787,Exam,Indonesia,F
F02788,Exam,South Korea,F
F02789,Exam,South Korea,F
F02790,Exam,Indonesia,F
F02791,Exam,Indonesia,F
F02792,Exam,Indonesia,F
F02793,Exam,Indonesia,F
F02794,Exam,Indonesia,F
F02795,Exam,Indonesia,F
F02796,Exam,Indonesia,F
F02797,Exam,Indonesia,F
F02798,Exam,Thailand,F
F02799,Exam,Thailand,F
F02800,Exam,Thailand,F
F02801,Exam,Thailand,F
F02802,Exam,South Korea,F
F02803,Exam,South Korea,F
F02804,Exam,Indonesia,F
F02805,Exam,Indonesia,F
F02806,Exam,Indonesia,F
F02807,Exam,Indonesia,F
F02808,Exam,Thailand,F
F02809,Exam,Thailand,F
F02810,Exam,South Korea,F
F02811,Exam,South Korea,F
F02812,Exam,Indonesia,F
F02813,Exam,Indonesia,F
F02814,Exam,Laos,F
F02815,Exam,Japan,F
F02816,Exam,Japan,F
F02817,Exam,Indonesia,F
F02818,Exam,Indonesia,F
F02819,Exam,Indonesia,F
F02820,Exam,Indonesia,F
F02821,Exam,Indonesia,F
F02822,Exam,Indonesia,F
F02823,Exam,Indonesia,F
F02824,Exam,Indonesia,F
F02825,Exam,Indonesia,F
F02826,Exam,Indonesia,F
F02827,Exam,Indonesia,F
F02828,Exam,Indonesia,F
F02829,Exam,Indonesia,F
F02830,Exam,Indonesia,F
F02831,Exam,Indonesia,F
F02832,Exam,Indonesia,F
F02833,Exam,Cambodia,F
F02834,Exam,Cambodia,F
F02835,Exam,Thailand,F
F02836,Exam,Thailand,F
F02837,Exam,Indonesia,F
F02838,Exam,Indonesia,F
F02839,Exam,Indonesia,F
F02840,Exam,Indonesia,F
F02841,Exam,Indonesia,F
F02842,Exam,Indonesia,F
F02843,Exam,Indonesia,F
F02844,Exam,Indonesia,F
F02845,Exam,Italy,F
F02846,Exam,Vietnam,F
F02847,Exam,Indonesia,F
F02848,Exam,Indonesia,F
F02849,Exam,Vietnam,F
F02850,Exam,Vietnam,F
F02851,Exam,Indonesia,F
F02852,Exam,Indonesia,F
F02853,Exam,Vietnam,M
F02854,Exam,Indonesia,F
F02855,Exam,Vietnam,F
F02856,Exam,Turkey,M
F02857,Exam,Madagascar,M
F02858,Exam,Thailand,F
F02859,Exam,Peru,M
F02860,Exam,Turkey,M
F02861,Exam,South Korea,M
F02862,Exam,Thailand,M
F02863,Exam,Turkey,M
F02864,Exam,Vietnam,M
F02865,Exam,Thailand,M
F02866,Exam,Indonesia,F
F02867,Exam,Indonesia,M
F02868,Exam,Indonesia,M
F02869,Exam,Vietnam,M
F02870,Exam,Indonesia,M
F02871,Exam,South Korea,M
F02872,Exam,South Korea,F
F02873,Exam,South Korea,F
F02874,Exam,Indonesia,M
F02875,Exam,Indonesia,M
F02876,Exam,Indonesia,M
F02877,Exam,South Korea,M
F02878,Exam,Panama,F
F02879,Exam,Vietnam,F
F02880,Exam,Indonesia,F
F02881,Exam,Indonesia,M
F02882,Exam,Thailand,M
F02883,Exam,Thailand,F
F02884,Exam,Thailand,F
F02885,Exam,South Korea,F
F02886,Exam,Panama,F
F02887,Exam,Indonesia,F
F02888,Exam,South Korea,F
F02889,Exam,Indonesia,F
F02890,Exam,Indonesia,F
F02891,Exam,Indonesia,M
F02892,Exam,Thailand,F
F02893,Exam,Indonesia,M
F02894,Exam,Panama,F
F02895,Exam,Panama,M
F02896,Exam,Indonesia,F
F02897,Exam,South Korea,F
F02898,Exam,Japan,F
F02899,Exam,Indonesia,M
F02900,Exam,Indonesia,F
F02901,Exam,Indonesia,F
F02902,Exam,NA,M
F02903,Exam,Indonesia,M
F02904,Exam,Panama,M
F02905,Exam,Indonesia,M
F02906,Exam,Thailand,F
F02907,Exam,Thailand,F
F02908,Exam,Vietnam,F
F02909,Exam,Indonesia,M
F02910,Exam,Indonesia,F
F02911,Exam,South Korea,F
F02912,Exam,Indonesia,M
F02913,Exam,Indonesia,M
F02914,Exam,South Korea,M
F02915,Exam,South Korea,M
F02916,Exam,Japan,M
F02917,Exam,Thailand,F
F02918,Exam,Indonesia,F
F02919,Exam,Japan,F
F02920,Exam,Austria,F
F02921,Exam,Indonesia,F
F02922,Exam,Thailand,M
F02923,Exam,Cambodia,F
F02924,Exam,Thailand,F
F02925,Exam,Indonesia,F
F02926,Exam,Indonesia,M
F02927,Exam,Thailand,F
F02928,Exam,Panama,F
F02929,Exam,Indonesia,M
F02930,Exam,South Korea,F
F02931,Exam,Thailand,F
F02932,Exam,Indonesia,M
F02933,Exam,Indonesia,F
F02934,Exam,Indonesia,M
F02935,Exam,Japan,F
F02936,Exam,Peru,F
F02937,Exam,Thailand,F
F02938,Exam,South Korea,M
F02939,Exam,Indonesia,F
F02940,Exam,Indonesia,F
F02941,Exam,Japan,M
F02942,Exam,Panama,M
F02943,Exam,South Korea,M
F02944,Exam,Panama,F
F02945,Exam,South Korea,M
F02946,Exam,Indonesia,F
F02947,Exam,Vietnam,M
F02948,Exam,Vietnam,M
F02949,Exam,Thailand,M
F02950,Exam,Thailand,M
F02951,Exam,Indonesia,M
F02952,Exam,Indonesia,M
F02953,Exam,Indonesia,M
F02954,Exam,Indonesia,M
F02955,Exam,Indonesia,F
F02956,Exam,Indonesia,F
F02957,Exam,USA,M
F02958,Exam,USA,M
F02959,Exam,Indonesia,F
F02960,Exam,Indonesia,F
F02961,Exam,Indonesia,F
F02962,Exam,Indonesia,F
F02963,Exam,Indonesia,M
F02964,Exam,Indonesia,M
F02965,Exam,Indonesia,M
F02966,Exam,Indonesia,M
F02967,Exam,Indonesia,M
F02968,Exam,Indonesia,M
F02969,Exam,Indonesia,M
F02970,Exam,Indonesia,M
F02971,Exam,Japan,F
F02972,Exam,Japan,F
F02973,Exam,Indonesia,F
F02974,Exam,Indonesia,F
F02975,Exam,NA,M
F02976,Exam,NA,M
F02977,Exam,Panama,F
F02978,Exam,Panama,F
F02979,Exam,South Korea,F
F02980,Exam,South Korea,F
F02981,Exam,Indonesia,F
F02982,Exam,Indonesia,F
F02983,Exam,Indonesia,F
F02984,Exam,Indonesia,F
F02985,Exam,Indonesia,F
F02986,Exam,Indonesia,F
F02987,Exam,Thailand,M
F02988,Exam,Thailand,M
F02989,Exam,Turkey,M
F02990,Exam,Indonesia,M
F02991,Exam,Indonesia,M
F02992,Exam,Indonesia,F
F02993,Exam,Indonesia,F
F02994,Exam,Thailand,F
F02995,Exam,Thailand,F
F02996,Exam,Turkey,M
F02997,Exam,Peru,F
F02998,Exam,Peru,F
F02999,Exam,South Korea,M
F03000,Exam,South Korea,M
F03001,Exam,Japan,F
F03002,Exam,Japan,F
F03003,Exam,South Korea,F
F03004,Exam,South Korea,F
F03005,Exam,Indonesia,F
F03006,Exam,Indonesia,F
F03007,Exam,Indonesia,F
F03008,Exam,Indonesia,F
F03009,Exam,Japan,F
F03010,Exam,Japan,F
F03011,Exam,Nigeria,F
F03012,Exam,Nigeria,F
F03013,Exam,Indonesia,F
F03014,Exam,Indonesia,F
F03015,Exam,Indonesia,M
F03016,Exam,Indonesia,M
F03017,Exam,Peru,F
F03018,Exam,Peru,F
F03019,Exam,North Korea,F
F03020,Exam,North Korea,F
F03021,Exam,Indonesia,M
F03022,Exam,Indonesia,M
F03023,Exam,Indonesia,F
F03024,Exam,Indonesia,F
F03025,Exam,Panama,M
F03026,Exam,Panama,M
F03027,Exam,Panama,M
F03028,Exam,Panama,M
F03029,Exam,Indonesia,F
F03030,Exam,Indonesia,F
F03031,Exam,Indonesia,M
F03032,Exam,Indonesia,M
F03033,Exam,Indonesia,M
F03034,Exam,Indonesia,M
F03035,Exam,Cambodia,M
F03036,Exam,Cambodia,M
F03037,Exam,Vietnam,M
F03038,Exam,Vietnam,M
F03039,Exam,Vietnam,F
F03040,Exam,Vietnam,F
F03041,Exam,Cambodia,M
F03042,Exam,Indonesia,F
F03043,Exam,Indonesia,F
F03044,Exam,Turkey,M
F03045,Exam,Turkey,M
F03046,Exam,Indonesia,F
F03047,Exam,Indonesia,F
F03048,Exam,Indonesia,F
F03049,Exam,Indonesia,F
F03050,Exam,South Korea,F
F03051,Exam,South Korea,F
F03052,Exam,South Korea,F
F03053,Exam,Indonesia,F
F03054,Exam,Indonesia,F
F03055,Exam,Indonesia,M
F03056,Exam,Indonesia,M
F03057,Exam,Turkey,M
F03058,Exam,Turkey,M
F03059,Exam,Indonesia,M
F03060,Exam,Japan,M
F03061,Exam,Japan,M
F03062,Exam,Indonesia,F
F03063,Exam,Indonesia,F
F03064,Exam,Indonesia,F
F03065,Exam,Indonesia,F
F03066,Exam,Indonesia,M
F03067,Exam,Indonesia,M
F03068,Exam,Indonesia,M
F03069,Exam,Indonesia,M
F03070,Exam,Indonesia,M
F03071,Exam,Indonesia,M
F03072,Exam,Indonesia,F
F03073,Exam,Thailand,M
F03074,Exam,Thailand,M
F03075,Exam,South Korea,M
F03076,Exam,Myanmar,M
F03077,Exam,Myanmar,M
F03078,Exam,Thailand,F
F03079,Exam,Thailand,F
F03080,Exam,Indonesia,M
F03081,Exam,Indonesia,M
F03082,Exam,Indonesia,M
F03083,Exam,Myanmar,F
F03084,Exam,Myanmar,F
F03085,Exam,Vietnam,F
F03086,Exam,Vietnam,F
F03087,Exam,NA,NA
F03088,Exam,NA,NA
F03089,Exam,Indonesia,F
F03090,Exam,Indonesia,F
F03091,Exam,Indonesia,M
F03092,Exam,Indonesia,M
F03093,Exam,Thailand,F
F03094,Exam,Thailand,F
F03095,Exam,Indonesia,F
F03096,Exam,Indonesia,F
F03097,Exam,Indonesia,M
F03098,Exam,Indonesia,M
F03099,Exam,Vietnam,F
F03100,Exam,Vietnam,F
F03101,Exam,Thailand,F
F03102,Exam,Thailand,F
F03103,Exam,Indonesia,F
F03104,Exam,Indonesia,F
F03105,Exam,Indonesia,F
F03106,Exam,Indonesia,F
F03107,Exam,South Korea,F
F03108,Exam,South Korea,F
F03109,Exam,Russia,F
F03110,Exam,Russia,F
F03111,Exam,Indonesia,F
F03112,Exam,Indonesia,F
F03113,Exam,Thailand,M
F03114,Exam,Thailand,M
F03115,Exam,Thailand,M
F03116,Exam,Thailand,M
F03117,Exam,Indonesia,F
F03118,Exam,Indonesia,F
F03119,Exam,Indonesia,M
F03120,Exam,Indonesia,M
F03121,Exam,Indonesia,F
F03122,Exam,Indonesia,F
F03123,Exam,Indonesia,M
F03124,Exam,Indonesia,M
F03125,Exam,Thailand,F
F03126,Exam,Thailand,F
F03127,Exam,Indonesia,F
F03128,Exam,Indonesia,F
F03129,Exam,Indonesia,F
F03130,Exam,Indonesia,F
F03131,Exam,Thailand,F
F03132,Exam,Indonesia,F
F03133,Exam,Laos,F
F03134,Exam,Indonesia,F
F03135,Exam,Indonesia,F
F03136,Exam,Indonesia,F
F03137,Exam,Indonesia,M
F03138,Exam,Thailand,F
F03139,Exam,Indonesia,F
F03140,Exam,Cambodia,M
F03141,Exam,Indonesia,F
F03142,Exam,Indonesia,F
F03143,Exam,Indonesia,F
F03144,Exam,Indonesia,M
F03145,Exam,Indonesia,M
F03146,Exam,Thailand,M
F03147,Exam,Indonesia,F
F03148,Exam,Myanmar,M
F03149,Exam,Vietnam,F
F03150,Exam,Thailand,F
F03151,Exam,Thailand,M
F03152,Exam,Laos,F
F03153,Exam,Thailand,F
F03154,Exam,Myanmar,M
F03155,Exam,Cambodia,M
F03156,Exam,Thailand,F
F03157,Exam,Thailand,M
F03158,Exam,Laos,F
F03159,Exam,Indonesia,F
F03160,Exam,Myanmar,F
F03161,Exam,Myanmar,M
F03162,Exam,Indonesia,M
F03163,Exam,Indonesia,M
F03164,Exam,Indonesia,F
F03165,Exam,Cambodia,F
F03166,Exam,Indonesia,F
F03167,Exam,Cambodia,M
F03168,Exam,Thailand,M
F03169,Exam,Thailand,F
F03170,Exam,Laos,F
F03171,Exam,Myanmar,F
F03172,Exam,Indonesia,F
F03173,Exam,Indonesia,M
F03174,Exam,Thailand,F
F03175,Exam,Indonesia,F
F03176,Exam,Thailand,M
F03177,Exam,Indonesia,M
F03178,Exam,Thailand,F
F03179,Exam,Thailand,M
F03180,Exam,Indonesia,F
F03181,Exam,Thailand,M
F03182,Exam,Mongolia,F
F03183,Exam,Japan,M
F03184,Exam,Indonesia,M
F03185,Exam,South Korea,F
F03186,Exam,South Korea,F
F03187,Exam,South Korea,F
F03188,Exam,Indonesia,M
F03189,Exam,Panama,M
F03190,Exam,Japan,M
F03191,Exam,South Korea,M
F03192,Exam,Indonesia,M
F03193,Exam,Japan,M
F03194,Exam,Japan,F
F03195,Exam,Indonesia,M
F03196,Exam,Indonesia,F
F03197,Exam,Indonesia,F
F03198,Exam,South Korea,F
F03199,Exam,Indonesia,F
F03200,Exam,South Korea,M
F03201,Exam,Indonesia,F
F03202,Exam,Indonesia,F
F03203,Exam,Thailand,F
F03204,Exam,Indonesia,M
F03205,Exam,Indonesia,F
F03206,Exam,Thailand,F
F03207,Exam,Turkey,F
F03208,Exam,Peru,F
F03209,Exam,South Korea,M
F03210,Exam,Turkey,F
F03211,Exam,Indonesia,F
F03212,Exam,Indonesia,F
F03213,Exam,Japan,M
F03214,Exam,Nigeria,F
F03215,Exam,South Korea,F
F03216,Exam,Indonesia,F
F03217,Exam,Vietnam,F
F03218,Exam,South Korea,F
F03219,Exam,Japan,M
F03220,Exam,Thailand,F
F03221,Exam,Vietnam,M
F03222,Exam,Indonesia,F
F03223,Exam,Malaysia,M
F03224,Exam,Thailand,M
F03225,Exam,Indonesia,F
F03226,Exam,Turkey,M
F03227,Exam,Turkey,F
F03228,Exam,Russia,M
F03229,Exam,South Korea,M
F03230,Exam,Laos,F
F03231,Exam,Laos,F
F03232,Exam,Thailand,F
F03233,Exam,Indonesia,F
F03234,Exam,Indonesia,F
F03235,Exam,South Korea,M
F03236,Exam,South Korea,M
F03237,Exam,South Korea,F
F03238,Exam,South Korea,F
F03239,Exam,South Korea,F
F03240,Exam,South Korea,F
